region,tenure,age,marital,address,income,ed,employ,retire,gender,reside,custcat,etapa_vida,tipo_hogar,indice_experiencia,nivel_economico,categoria_empleo,nivel_establecimiento,estado_residencial,segmento_senior,categoria_valor,antiguedad_servicio,etapa_vida_v2,estructura_familiar,situacion_laboral,indice_valor_unificado,indice_fidelizacion,potencial_crecimiento,estabilidad_familiar,score_cliente,categoria_cliente_refinada,etapa_vida_final,indice_economico_v2,indice_estabilidad_v2,indice_potencial_v2,nivel_estabilidad,nivel_potencial,score_cliente_v2,segmento_final,valor_actual,valor_potencial,perfil_cliente_v2,estructura_familiar_v3,indice_economico_v3,indice_estabilidad_v3,indice_potencial_v3,score_cliente_v3,nivel_economico_v3,nivel_estabilidad_v3,nivel_potencial_v3,valor_actual_v3,valor_potencial_v3,categoria_valor_v3,segmento_final_v3,perfil_cliente_v3,estructura_familiar_v4,income_norm,ed_norm,employ_norm,tenure_norm,address_norm,age_norm,indice_economico_v4,indice_estabilidad_v4,indice_potencial_v4,score_cliente_v4,nivel_economico_v4,nivel_estabilidad_v4,nivel_potencial_v4,valor_actual_v4,valor_potencial_v4,categoria_valor_v4,segmento_v4,perfil_cliente_v4,estructura_familiar_final,income_norm_final,ed_norm_final,employ_norm_final,tenure_norm_final,address_norm_final,age_norm_final,indice_economico_final,indice_estabilidad_final,indice_potencial_final,score_cliente_final,nivel_economico_final,nivel_estabilidad_final,nivel_potencial_final,valor_actual_final,valor_potencial_final,categoria_valor_final,perfil_cliente_final
1,49,35,1,15,113.0,4,4,0.0,0,5,2,Inicial_Carrera,Familia,0.2352941176470588,Premium,En_Desarrollo,Establecido,Establecido,Regular,Premium,Establecido,Adulto_Joven,Mediana,Experiencia_Inicial,Alto,Alto,Muy_Alto,Arraigado,0.3997756263074647,Premium,Adulto_Joven,0.3606474820143885,0.398334407908876,0.4290627498001599,Establecido,Premium,0.3894053059293378,Premium,76.90277777777779,161.48409072741808,Premium_Plus,Extendida,0.2688818565400843,0.3965347208979214,0.3923039215686275,0.3505869785738902,Premium,Consolidado,Alto,61.52222222222223,85.65763126361658,Premium,Premium,Elite,Mediana,0.0626883664858348,0.75,0.0851063829787234,0.676056338028169,0.2727272727272727,0.288135593220339,0.3376130198915009,0.3965347208979214,0.4084585488303336,0.3753508060818356,Premium,Consolidado,Superior,0.0741665180959172,0.1044604664491743,Premium,Premium,Elite,Extendida,0.6709677419354839,0.75,0.10526315789473684,0.676056338028169,0.37037037037037035,0.288135593220339,0.6946774193548386,0.43962331493836315,1.3045261160491362,0.7883630918173614,Premium,Consolidado,Superior,1.968014538845979,4.535340901534956,Premium,Elite
3,5,39,0,0,22.0,1,0,0.0,1,2,3,Media_Carrera,Compartido,0.0,Básico,Nuevo/Estudiante,Nuevo,Nuevo_Residente,Regular,Básico,Nuevo,Adulto_Joven,Individual,Sin_Experiencia,Muy_Bajo,Bajo,Bajo,Transitorio,0.0661091127098321,Básico,Adulto_Joven,0.0879136690647482,0.0277777777777777,0.0982984381725389,Básico,Básico,0.0659362663715181,Básico,1.527777777777778,24.162565639795854,Regular,Individual,0.0054852320675105,0.0225352112676056,0.0917063492063492,0.0373190599291954,Básico,Transitorio,Básico,0.3055555555555556,0.3335769400352734,Básico,Base,Regular,Individual,0.0078360458107293,0.0,0.0,0.056338028169014,0.0,0.3559322033898305,0.0047016274864376,0.0225352112676056,0.0068747465105283,0.0122696848037229,Básico,Transitorio,Básico,0.0004414673696185,0.0004445023458773,Básico,Básico,Regular,Individual,0.08387096774193549,0.0,0.0,0.056338028169014086,0.0,0.3559322033898305,0.05870967741935484,0.022535211267605635,0.09425499231950846,0.0567122087362887,Básico,Nuevo,Básico,0.08859609268514311,0.09694671672071972,Básico,Regular
2,18,69,0,28,11.0,1,17,1.0,0,1,1,Senior,Individual,0.3333333333333333,Básico,Establecido,Establecido,Establecido,Senior,Básico,Reciente,Senior_Avanzado,Individual,Experiencia_Alta,Muy_Bajo,Alto,Bajo,Estable,0.1538081024542068,Básico,Senior,0.0839568345323741,0.3759767891682785,0.1658262553836529,Establecido,Básico,0.2171387005569916,Básico,2.75,12.824088809220182,Regular,Individual,0.00084388185654,0.3717514370556024,0.1667647058823529,0.1804377733839557,Básico,Consolidado,Básico,0.55,0.6417205882352942,Básico,Base,Regular,Individual,0.0012055455093429,0.0,0.3617021276595745,0.2394366197183098,0.509090909090909,0.864406779661017,0.0007233273056057,0.3717514370556024,0.0755102984253686,0.164091965429557,Básico,Consolidado,Básico,0.0002886517416736,0.0003104479208284,Básico,Básico,Regular,Individual,0.012903225806451613,0.0,0.4473684210526316,0.23943661971830985,0.691358024691358,0.864406779661017,0.009032258064516128,0.4617915419743934,0.10947967642065314,0.19763223293981427,Básico,Consolidado,Básico,0.01599273057701045,0.01774360954566424,Básico,Regular
3,43,29,0,4,33.0,1,13,0.0,1,4,3,Inicial_Carrera,Compartido,1.181818181818182,Básico,Establecido,Establecido,Establecido,Regular,Crecimiento,Establecido,Joven,Pequeña,Experiencia_Media,Muy_Bajo,Alto,Bajo,Establecido,0.2547399101995,Estándar,Joven,0.0918705035971223,0.3232989469159682,0.2625828991978831,Establecido,Emergente,0.2185843600448128,Emergente,19.708333333333332,41.66523567353014,Regular,Mediana,0.010126582278481,0.3210297763369385,0.3928787878787879,0.2337683618790332,Básico,Consolidado,Alto,3.9416666666666664,5.490263888888888,Emergente,Emergente,En_Desarrollo,Pequeña,0.0144665461121157,0.0,0.2765957446808511,0.5915492957746479,0.0727272727272727,0.1864406779661017,0.0086799276672694,0.3210297763369385,0.2133278269514777,0.1745494469919787,Básico,Consolidado,Moderado,0.0085576751649135,0.0103832654116011,Emergente,Emergente,En_Desarrollo,Familiar,0.15483870967741936,0.0,0.34210526315789475,0.5915492957746479,0.09876543209876543,0.1864406779661017,0.10838709677419354,0.3445469437809443,0.6991850594227504,0.3682824320211234,Básico,Estable,Medio,0.24643343934575196,0.4187360182784643,Emergente,En_Desarrollo
3,17,50,0,2,205.0,5,19,0.0,0,1,4,Media_Carrera,Individual,0.59375,Premium,Experimentado,En_Crecimiento,Establecido,Regular,Premium,Nuevo,Adulto,Individual,Experiencia_Alta,Muy_Alto,Bajo,Muy_Alto,Transitorio,0.3604195367110567,Premium,Adulto_Maduro,0.4737410071942446,0.1898409628196862,0.5909014606496621,Emergente,Premium,0.3836130801355047,Premium,48.40277777777778,326.1347994331807,Premium_Plus,Individual,0.3827004219409282,0.1855373634456643,0.5536458333333334,0.3649769748853073,Premium,Estable,Superior,48.40277777777778,75.20077401620371,Premium,Premium,Elite,Individual,0.1181434599156118,1.0,0.4042553191489361,0.2253521126760563,0.0363636363636363,0.5423728813559322,0.4708860759493671,0.1855373634456643,0.5994300374661184,0.3824553832512363,Premium,Estable,Superior,0.0532477565816842,0.0851660613044299,Premium,Premium,Elite,Individual,1.0,1.0,0.5,0.22535211267605634,0.04938271604938271,0.5423728813559322,1.0,0.20989393149017563,1.3218750000000001,0.8200253760215614,Premium,En_Proceso,Superior,2.4507042253521125,5.6902288732394375,Premium,Elite
2,37,33,0,4,41.0,3,8,0.0,1,3,2,Inicial_Carrera,Compartido,0.5333333333333333,Establecido,En_Desarrollo,En_Crecimiento,Establecido,Regular,Crecimiento,Establecido,Adulto_Joven,Pequeña,Experiencia_Media,Medio,Medio,Alto,Estable,0.3010200775549773,Plus,Adulto_Joven,0.2547482014388489,0.268689017837954,0.3533093525179856,Emergente,Establecido,0.2800367582143183,Valor,21.069444444444443,55.48568345323741,Regular,Pequeña,0.1635021097046413,0.2659503636908492,0.3874999999999999,0.2665583656884217,Establecido,Estable,Alto,12.641666666666666,17.5403125,Valor,Valor,En_Desarrollo,Pequeña,0.0192887281494876,0.5,0.1702127659574468,0.5070422535211268,0.0727272727272727,0.2542372881355932,0.2115732368896926,0.2659503636908492,0.3178815608911857,0.2545857524104539,Establecido,Estable,Alto,0.0146703002827089,0.0193337182353188,Valor,Valor,Valor,Familiar,0.2064516129032258,0.5,0.21052631578947367,0.5070422535211268,0.09876543209876543,0.2542372881355932,0.29451612903225804,0.2844283374058516,0.6904312393887946,0.40975993506997677,Valor,Estable,Medio,0.4666969559291231,0.7889191136302451,Valor,Valor
2,8,39,0,0,39.0,1,7,0.0,1,1,1,Media_Carrera,Individual,0.3333333333333333,Básico,En_Desarrollo,Nuevo,Nuevo_Residente,Regular,Crecimiento,Nuevo,Adulto_Joven,Individual,Experiencia_Media,Muy_Bajo,Bajo,Bajo,Transitorio,0.0975794683402214,Básico,Adulto_Joven,0.0940287769784172,0.0742316784869976,0.1636667728754059,Básico,Básico,0.1000375367612471,Básico,4.333333333333333,45.383004142140834,Regular,Individual,0.0126582278481012,0.069223853760863,0.1736507936507936,0.0807539666583756,Básico,Transitorio,Básico,0.8666666666666667,1.0171640211640212,Básico,Base,Regular,Individual,0.0180831826401446,0.0,0.1489361702127659,0.0985915492957746,0.0,0.3559322033898305,0.0108499095840868,0.069223853760863,0.0811973947516004,0.0482689842883,Básico,Transitorio,Básico,0.0017828489926903,0.0019276116861322,Básico,Básico,Regular,Individual,0.1935483870967742,0.0,0.18421052631578946,0.09859154929577464,0.0,0.3559322033898305,0.13548387096774192,0.07627872498146776,0.3210202926671517,0.1704229963823689,Básico,Nuevo,Básico,0.2126306224443435,0.28088936709142526,Básico,Regular
2,51,46,1,8,107.0,2,21,0.0,1,6,3,Media_Carrera,Familia,0.75,Emergente,Experimentado,Establecido,Establecido,Regular,Premium,Establecido,Adulto,Mediana,Experiencia_Alta,Medio,Alto,Alto,Arraigado,0.3628403234858921,Premium,Adulto_Maduro,0.1984892086330935,0.4308768536428111,0.3506040235278045,Establecido,Establecido,0.3218672296159228,Alto_Valor,75.79166666666667,144.51463051747507,Regular,Extendida,0.1163502109704641,0.4292336611545482,0.3531547619047619,0.2969007838151828,Emergente,Consolidado,Alto,30.31666666666667,41.02314186507937,Alto_Valor,Preferente,Alto_Potencial,Mediana,0.0590717299578059,0.25,0.4468085106382978,0.704225352112676,0.1454545454545454,0.4745762711864407,0.1354430379746835,0.4292336611545482,0.2966499484523933,0.2852006693421713,Emergente,Consolidado,Alto,0.0519997622868009,0.0674254890887171,Premium,Valor,Valor,Extendida,0.632258064516129,0.25,0.5526315789473685,0.704225352112676,0.19753086419753085,0.4745762711864407,0.5175806451612902,0.47122880231355646,0.8657979626485568,0.6058226954107634,Alto_Valor,Consolidado,Alto,1.3468877782825985,2.5130204726359135,Premium,Alto_Potencial
1,71,55,1,11,198.0,1,31,0.0,1,3,3,Avanzada_Carrera,Familia,0.8378378378378378,Básico,Experimentado,Maduro,Establecido,Regular,Premium,Leal,Senior,Pequeña,Experiencia_Alta,Alto,Premium,Alto,Establecido,0.4492727945303331,VIP,Adulto_Maduro,0.1512230215827338,0.6063593380614658,0.3191467878328916,Premium,Emergente,0.3668623014242582,Premium,195.25,261.19106399091254,Premium_Plus,Pequeña,0.0797468354430379,0.6062810908001199,0.2926126126126126,0.327893557968889,Básico,Arraigado,Moderado,39.05,50.47652252252253,Premium,Preferente,Regular,Pequeña,0.1139240506329113,0.0,0.6595744680851063,0.9859154929577464,0.2,0.6271186440677966,0.0683544303797468,0.6062810908001199,0.244092921173449,0.3186727927066365,Básico,Arraigado,Moderado,0.1123194865394901,0.1397358781136161,Premium,Alto_Valor,Elite,Familiar,1.0,0.0,0.8157894736842105,0.9859154929577465,0.2716049382716049,0.6271186440677966,0.7,0.6661660672285827,0.8980085348506401,0.7475606839851959,Premium,Arraigado,Alto,1.9859154929577465,3.7692845551259193,Premium,Elite
1,56,53,1,23,100.0,5,14,0.0,1,2,2,Avanzada_Carrera,Pareja,0.4,Premium,Establecido,Maduro,Establecido,Regular,Premium,Leal,Senior,Individual,Experiencia_Media,Muy_Alto,Premium,Muy_Alto,Arraigado,0.4871013827236083,VIP,Adulto_Maduro,0.4359712230215827,0.5379583064689447,0.5187795046981283,Premium,Premium,0.4933277127358367,Premium,77.77777777777779,151.87795046981282,Premium_Plus,Individual,0.3383966244725738,0.5367063502874111,0.5053571428571428,0.4578931840231375,Premium,Arraigado,Superior,77.77777777777779,117.08333333333334,Premium,Premium,Elite,Individual,0.0548523206751054,1.0,0.2978723404255319,0.7746478873239436,0.4181818181818181,0.5932203389830508,0.4329113924050633,0.5367063502874111,0.5175894470648843,0.4913649864899667,Premium,Arraigado,Superior,0.0849824686515718,0.1289684976111478,Premium,Premium,Elite,Individual,0.5870967741935483,1.0,0.3684210526315789,0.7746478873239436,0.5679012345679012,0.5932203389830508,0.7109677419354838,0.6107038592830538,0.9200814940577251,0.7386095086438057,Premium,Arraigado,Alto,2.083780099954566,4.001027607608519,Premium,Elite
3,70,68,0,21,1131.0,2,45,0.0,0,1,3,Senior,Individual,0.9,Premium,Experimentado,Maduro,Establecido,Senior,Premium,Leal,Senior_Avanzado,Individual,Experiencia_Alta,Muy_Alto,Premium,Muy_Alto,Estable,0.7386343691004642,VIP,Senior,0.5668345323741008,0.7331055233182894,0.6003944491465651,Premium,Premium,0.6400549121062691,Premium,1099.5833333333333,1810.0461219847653,Premium_Plus,Individual,0.5484177215189873,0.7329490287955976,0.3861666666666667,0.5643283626101047,Premium,Arraigado,Alto,439.8333333333333,609.6823055555556,Premium,Premium,Elite,Individual,0.6763110307414105,0.25,0.9574468085106383,0.971830985915493,0.3818181818181818,0.847457627118644,0.5057866184448463,0.7329490287955976,0.5876352891936105,0.6130213167348997,Premium,Arraigado,Superior,0.8215750197386853,1.3043614940570738,Premium,Premium,Elite,Individual,1.0,0.25,1.0,0.971830985915493,0.5185185185185185,0.847457627118644,0.7749999999999999,0.7961398017736045,0.808,0.7922989306207615,Premium,Arraigado,Alto,2.464788732394366,4.4563380281690135,Premium,Elite
1,62,53,0,14,360.0,3,26,0.0,1,2,3,Avanzada_Carrera,Compartido,0.7428571428571429,Premium,Experimentado,Maduro,Establecido,Regular,Premium,Leal,Senior,Individual,Experiencia_Alta,Muy_Alto,Premium,Muy_Alto,Establecido,0.5199834175213022,VIP,Adulto_Maduro,0.3694964028776978,0.5569009241349667,0.5041628206868467,Premium,Premium,0.4713914949424352,Premium,310.0,541.4986154472648,Premium_Plus,Individual,0.2981012658227848,0.5561184515215082,0.4296428571428571,0.4278697582133596,Premium,Arraigado,Superior,186.0,265.9135714285714,Premium,Premium,Elite,Individual,0.2115732368896926,0.5,0.5531914893617021,0.8591549295774648,0.2545454545454545,0.5932203389830508,0.3269439421338155,0.5561184515215082,0.4816818573365485,0.4495613289294392,Premium,Arraigado,Superior,0.2726612841606601,0.4039972779389353,Premium,Premium,Elite,Individual,1.0,0.5,0.6842105263157895,0.8591549295774648,0.345679012345679,0.5932203389830508,0.85,0.6187756820324154,1.1049624060150376,0.8455602105158566,Premium,Arraigado,Superior,2.788732394366197,5.870176850577146,Premium,Elite
1,50,52,1,22,162.0,2,27,0.0,1,2,4,Avanzada_Carrera,Pareja,0.7941176470588235,Emergente,Experimentado,Maduro,Establecido,Regular,Premium,Establecido,Senior,Individual,Experiencia_Alta,Muy_Alto,Premium,Muy_Alto,Arraigado,0.384629062707281,Premium,Adulto_Maduro,0.218273381294964,0.5526713947990545,0.3793751152923815,Premium,Establecido,0.3842529334960837,Premium,112.5,223.45876867736575,Premium_Plus,Individual,0.1395569620253164,0.5509499550494457,0.3624509803921569,0.3504127150938138,Emergente,Arraigado,Alto,45.0,61.31029411764706,Premium,Premium,Elite,Individual,0.0922242314647378,0.25,0.574468085106383,0.6901408450704225,0.4,0.576271186440678,0.1553345388788427,0.5509499550494457,0.3244414853840384,0.347402094648123,Emergente,Arraigado,Alto,0.0795596362988054,0.1053720828762038,Premium,Alto_Valor,Elite,Individual,0.9870967741935484,0.25,0.7105263157894737,0.6901408450704225,0.5432098765432098,0.576271186440678,0.7659677419354838,0.6354455518033477,1.0317557175671628,0.8000213680787398,Premium,Arraigado,Superior,2.0854157201272145,4.23705531287291,Premium,Elite
3,1,31,0,3,29.0,5,2,0.0,1,3,1,Inicial_Carrera,Compartido,0.1538461538461538,Premium,Principiante,Nuevo,Establecido,Regular,Crecimiento,Nuevo,Adulto_Joven,Pequeña,Experiencia_Inicial,Muy_Bajo,Bajo,Alto,Estable,0.2153764222664421,Estándar,Adulto_Joven,0.410431654676259,0.0358843756716097,0.4519116964492922,Básico,Premium,0.2689087514290059,Emergente,0.4027777777777777,42.10543919702947,Alto_Potencial,Pequeña,0.3084388185654008,0.0303288201160541,0.4567307692307693,0.25558790430774,Premium,Transitorio,Superior,0.4027777777777777,0.5867387820512819,Básico,Valor,Alto_Valor,Pequeña,0.0120554550934297,1.0,0.0425531914893617,0.0,0.0545454545454545,0.2203389830508474,0.4072332730560579,0.0303288201160541,0.4416209735333021,0.2633490319755053,Premium,Transitorio,Superior,0.0,0.0,Básico,Valor,Alto_Potencial,Familiar,0.12903225806451613,1.0,0.05263157894736842,0.0,0.07407407407407407,0.22033898305084745,0.3903225806451613,0.04015594541910331,0.6820164555308869,0.35527242078175864,Alto_Valor,Nuevo,Medio,0.25806451612903225,0.43406876271764816,Emergente,En_Desarrollo
3,15,26,0,1,38.0,4,1,0.0,0,2,4,Inicial_Carrera,Compartido,0.125,Premium,Principiante,Nuevo,Establecido,Regular,Crecimiento,Nuevo,Joven,Individual,Experiencia_Inicial,Medio,Bajo,Alto,Transitorio,0.2337403694066024,Estándar,Joven,0.3336690647482015,0.0948613797549968,0.387205466396114,Básico,Establecido,0.2488532710805021,Valor,7.916666666666667,52.713807723052334,Alto_Valor,Individual,0.2372362869198312,0.0904012858582831,0.3814583333333334,0.22911065047234,Premium,Transitorio,Alto,6.333333333333334,8.749236111111113,Valor,Emergente,Alto_Valor,Individual,0.0174804098854731,0.75,0.0212765957446808,0.1971830985915492,0.0181818181818181,0.135593220338983,0.3104882459312839,0.0904012858582831,0.347741115329813,0.2299040357817894,Premium,Transitorio,Alto,0.0060319724252689,0.0081295372440706,Emergente,Valor,Valor,Individual,0.1870967741935484,0.75,0.02631578947368421,0.19718309859154928,0.024691358024691357,0.13559322033898305,0.35596774193548386,0.09401294054123312,0.8907512733446521,0.4247186208702466,Valor,Nuevo,Alto,0.39198091776465244,0.741138419390322,Valor,Valor
3,72,55,1,24,82.0,3,25,0.0,1,2,2,Avanzada_Carrera,Pareja,0.6756756756756757,Establecido,Experimentado,Maduro,Establecido,Regular,Premium,Leal,Senior,Individual,Experiencia_Alta,Muy_Alto,Premium,Alto,Arraigado,0.492855757946834,VIP,Adulto_Maduro,0.2694964028776978,0.6809284332688589,0.4134008582607598,Premium,Premium,0.4628501061107746,Premium,82.0,115.89887037738232,Premium_Plus,Individual,0.180801687763713,0.6809284332688589,0.4127477477477477,0.4254298666857244,Establecido,Arraigado,Superior,49.2,69.50718918918918,Premium,Premium,Elite,Individual,0.0440024110910186,0.5,0.5319148936170213,1.0,0.4363636363636363,0.6271186440677966,0.2264014466546112,0.6809284332688589,0.3705140477023051,0.4370347615098491,Establecido,Arraigado,Alto,0.066003616636528,0.0904588837995192,Premium,Premium,Elite,Individual,0.47096774193548385,0.5,0.6578947368421053,1.0,0.5925925925925926,0.6271186440677966,0.47967741935483865,0.7686159844054581,0.7102161244436287,0.6499675286491924,Alto_Valor,Arraigado,Medio,1.4129032258064516,2.4163698790526107,Alto_Valor,Fidelizado
2,69,47,1,10,159.0,2,24,0.0,0,4,3,Media_Carrera,Familia,0.8275862068965517,Emergente,Experimentado,Maduro,Establecido,Regular,Premium,Leal,Adulto,Pequeña,Experiencia_Alta,Alto,Premium,Muy_Alto,Arraigado,0.4566933261901117,VIP,Adulto_Maduro,0.2171942446043165,0.5581882656350742,0.3840373233328231,Premium,Establecido,0.3869604687623209,Premium,152.375,220.06193440991888,Premium_Plus,Mediana,0.1382911392405063,0.5579535238510366,0.3719252873563218,0.3552632182889365,Emergente,Arraigado,Alto,60.95,83.61884626436782,Premium,Premium,Elite,Pequeña,0.0904159132007233,0.25,0.5106382978723404,0.9577464788732394,0.1818181818181818,0.4915254237288136,0.154249547920434,0.5579535238510366,0.3337921910152059,0.3516396669116294,Emergente,Arraigado,Alto,0.1082444031276265,0.1443755396127302,Premium,Alto_Valor,Elite,Familiar,0.967741935483871,0.25,0.631578947368421,0.9577464788732394,0.24691358024691357,0.4915254237288136,0.7524193548387096,0.6081798131217454,1.1445290088402318,0.8195684114382287,Premium,Arraigado,Superior,2.368241708314403,5.078763043425584,Premium,Elite
2,32,44,0,10,201.0,2,24,0.0,0,1,3,Media_Carrera,Individual,0.9230769230769232,Emergente,Experimentado,Establecido,Establecido,Regular,Premium,Reciente,Adulto,Individual,Experiencia_Alta,Muy_Alto,Alto,Muy_Alto,Estable,0.3125986019694882,Plus,Adulto_Joven,0.2323021582733813,0.3526327100795186,0.417271682653877,Establecido,Premium,0.3174282838719354,Premium,89.33333333333333,284.8716082134293,Alto_Potencial,Individual,0.1560126582278481,0.3495028196256844,0.3963782051282051,0.2958438787871979,Establecido,Consolidado,Alto,35.733333333333334,49.89724786324787,Premium,Preferente,Alto_Potencial,Individual,0.1157323688969258,0.25,0.5106382978723404,0.4366197183098591,0.1818181818181818,0.4406779661016949,0.1694394213381555,0.3495028196256844,0.3745083329423532,0.2824785629740066,Emergente,Consolidado,Superior,0.0631637928838855,0.0868191596591456,Premium,Valor,Valor,Individual,1.0,0.25,0.631578947368421,0.43661971830985913,0.24691358024691357,0.4406779661016949,0.7749999999999999,0.3997291088963933,1.294331983805668,0.799454783255438,Premium,Consolidado,Superior,1.7957746478873238,4.120103210355248,Premium,Elite
1,19,25,1,6,27.0,4,0,0.0,1,2,3,Joven,Pareja,0.0,Establecido,Nuevo/Estudiante,Nuevo,Establecido,Regular,Crecimiento,Reciente,Joven,Individual,Sin_Experiencia,Bajo,Medio,Alto,Establecido,0.2456414868105516,Estándar,Joven,0.3297122302158274,0.1491919191919192,0.3668261390887291,Básico,Establecido,0.2649268875808445,Emergente,7.125,36.90430575539568,Regular,Individual,0.2325949367088607,0.145044814340589,0.3551190476190476,0.2387096271530217,Establecido,Transitorio,Alto,5.7,7.724178571428571,Emergente,Valor,En_Desarrollo,Individual,0.0108499095840868,0.75,0.0,0.2535211267605634,0.109090909090909,0.1186440677966101,0.3065099457504521,0.145044814340589,0.3198494469910425,0.244591793434625,Establecido,Transitorio,Alto,0.0048136922802638,0.0063533490940913,Emergente,Valor,Valor,Individual,0.11612903225806452,0.75,0.0,0.2535211267605634,0.14814814814814814,0.11864406779661017,0.30629032258064515,0.16066770996348462,0.691520737327189,0.3708915325886021,Valor,En_Proceso,Medio,0.25474784189005,0.43091125734636754,Emergente,En_Desarrollo
2,42,54,0,19,57.0,3,10,0.0,1,1,4,Avanzada_Carrera,Individual,0.2777777777777778,Establecido,Establecido,Establecido,Establecido,Regular,Alto_Valor,Establecido,Senior,Individual,Experiencia_Media,Muy_Alto,Alto,Medio,Estable,0.3299456604928823,Premium,Adulto_Maduro,0.2605035971223021,0.4140683430045133,0.3208711739317255,Establecido,Emergente,0.3340030108370713,Valor,33.25,75.28965691410835,Regular,Individual,0.170253164556962,0.4117209251641376,0.3151157407407407,0.298225653624607,Establecido,Consolidado,Moderado,19.95,26.236559027777776,Alto_Valor,Preferente,Fidelizado,Individual,0.0289330922242314,0.5,0.2127659574468085,0.5774647887323944,0.3454545454545454,0.6101694915254238,0.2173598553345389,0.4117209251641376,0.2762162117986683,0.3068755545592043,Establecido,Consolidado,Moderado,0.025061762982961,0.0319842282151106,Alto_Valor,Alto_Valor,Valor,Individual,0.3096774193548387,0.5,0.2631578947368421,0.5774647887323944,0.4691358024691358,0.6101694915254238,0.3667741935483871,0.4712718154279805,0.4892680626296926,0.4400965219306364,Valor,Consolidado,Moderado,0.7327578373466608,1.0912728448019848,Valor,Fidelizado
3,51,49,0,29,45.0,1,16,0.0,0,1,1,Media_Carrera,Individual,0.5161290322580645,Básico,Establecido,Maduro,Establecido,Regular,Crecimiento,Establecido,Adulto,Individual,Experiencia_Alta,Medio,Premium,Bajo,Establecido,0.2973339200979641,Plus,Adulto_Maduro,0.0961870503597122,0.562327530625403,0.205473192874272,Premium,Básico,0.3045004709689005,Valor,31.875,54.24629367934224,Fidelizado,Individual,0.0151898734177215,0.56068433813714,0.2148118279569892,0.2659995224312983,Básico,Arraigado,Básico,6.375,7.744425403225806,Emergente,Valor,En_Desarrollo,Individual,0.0216998191681736,0.0,0.3404255319148936,0.704225352112676,0.5272727272727272,0.5254237288135594,0.0130198915009041,0.56068433813714,0.1227408403513453,0.2540298599254867,Básico,Arraigado,Básico,0.0152815627944884,0.0171572346537658,Valor,Valor,Valor,Individual,0.23225806451612904,0.0,0.42105263157894735,0.704225352112676,0.7160493827160493,0.5254237288135594,0.1625806451612903,0.6523204202472797,0.3370874637165234,0.38634161200795647,Básico,Arraigado,Básico,0.39582008178100864,0.5292460692366356,Emergente,Valor
2,32,22,1,2,17.0,2,2,0.0,1,4,3,Joven,Familia,0.5,Básico,Principiante,Nuevo,Establecido,Regular,Básico,Reciente,Joven,Pequeña,Experiencia_Inicial,Muy_Bajo,Medio,Bajo,Estable,0.2216653910913822,Estándar,Joven,0.1661151079136691,0.2008338706211047,0.2379946043165468,Emergente,Básico,0.1943785122772188,Básico,7.555555555555555,21.045908273381297,Regular,Mediana,0.0783755274261603,0.1977039801672705,0.344375,0.1999403276577008,Básico,Estable,Moderado,3.022222222222222,4.063,Emergente,Emergente,En_Desarrollo,Pequeña,0.0048221820373719,0.25,0.0425531914893617,0.4366197183098591,0.0363636363636363,0.0677966101694915,0.1028933092224231,0.1977039801672705,0.1622152682481257,0.1526819694055026,Básico,Estable,Básico,0.0026318247034952,0.0030587468537547,Básico,Básico,Regular,Familiar,0.05161290322580645,0.25,0.05263157894736842,0.43661971830985913,0.04938271604938271,0.06779661016949153,0.1111290322580645,0.20492728953317044,0.559779286926995,0.2785534987050307,Básico,En_Proceso,Moderado,0.0926851431167651,0.14456836643939433,Básico,Regular
3,26,55,1,13,61.0,1,26,0.0,0,2,3,Avanzada_Carrera,Pareja,0.7027027027027027,Básico,Experimentado,Establecido,Establecido,Regular,Alto_Valor,Reciente,Senior,Individual,Experiencia_Alta,Bajo,Alto,Bajo,Establecido,0.2182807796316138,Estándar,Adulto_Maduro,0.1019424460431654,0.3496281968622394,0.2536681181370693,Establecido,Emergente,0.2313618807895758,Emergente,22.02777777777778,76.47375520636122,Regular,Individual,0.0219409282700421,0.3460288228403302,0.2593918918918919,0.2066069804561979,Básico,Consolidado,Básico,4.405555555555556,5.548320945945946,Emergente,Emergente,En_Desarrollo,Individual,0.0313441832429174,0.0,0.5531914893617021,0.352112676056338,0.2363636363636363,0.6271186440677966,0.0188065099457504,0.3460288228403302,0.1694028507925626,0.1798147032729448,Básico,Consolidado,Básico,0.0110366842404638,0.0129063300140958,Valor,Emergente,En_Desarrollo,Individual,0.33548387096774196,0.0,0.6842105263157895,0.352112676056338,0.32098765432098764,0.6271186440677966,0.23483870967741935,0.4060822374140882,0.43219198825310884,0.3539799279579603,Emergente,Consolidado,Moderado,0.4536119945479328,0.6496594643670622,Valor,En_Desarrollo
