region,tenure,age,marital,address,income,ed,employ,retire,gender,reside,custcat,income_log,age_scaled,tenure_scaled,employ_scaled,retire_scaled
2,62,76,0,20,35.0,3,18,1.0,1,1,2,3.58351893845611,2.7337903468837785,1.240050569092085,0.6959381614656966,4.502954113099627
2,51,36,0,13,62.0,3,9,0.0,0,2,4,4.143134726391533,-0.4528168880897363,0.724807075097489,-0.1971808251578981,-0.2220764357981978
1,65,48,0,28,94.0,1,25,0.0,0,1,2,4.553876891600541,0.5031652824023182,1.3805715219997023,1.390586262172937,-0.2220764357981978
3,53,33,0,1,60.0,1,6,0.0,0,2,4,4.110873864173311,-0.6918124307127499,0.8184877103692338,-0.49488715403242967,-0.2220764357981978
1,23,35,0,4,118.0,2,11,0.0,0,1,1,4.77912349311153,-0.5324820689640741,-0.5867218187069376,0.0012900607584562936,-0.2220764357981978
3,1,30,0,3,135.0,4,3,0.0,0,3,1,4.912654885736052,-0.9308079733357635,-1.6172088066961299,-0.7925934829069612,-0.2220764357981978
3,66,55,0,20,80.0,2,24,0.0,1,1,3,4.394449154672439,1.0608215485226833,1.4274118396355748,1.2913508192147598,-0.2220764357981978
3,8,27,1,0,21.0,3,3,0.0,1,2,2,3.091042453358316,-1.1698035159587772,-1.2893265832450234,-0.7925934829069612,-0.2220764357981978
3,18,28,1,3,22.0,1,2,0.0,1,5,1,3.1354942159291497,-1.0901383350844394,-0.8209234068862995,-0.8918289258651384,-0.2220764357981978
3,36,32,1,3,63.0,4,7,0.0,0,4,2,4.1588830833596715,-0.7714776115870878,0.02220231055940335,-0.39565171107425245,-0.2220764357981978
1,13,40,0,16,142.0,2,18,0.0,1,1,1,4.962844630259907,-0.13415616459238477,-1.0551249950656614,0.6959381614656966,-0.2220764357981978
3,4,44,0,15,32.0,3,0,0.0,1,1,3,3.4965075614664802,0.18450455890496673,-1.4766878537885129,-1.0902998117814928,-0.2220764357981978
3,20,32,0,10,19.0,3,5,0.0,0,1,2,2.995732273553991,-0.7714776115870878,-0.7272427716145548,-0.5941225969906069,-0.2220764357981978
1,66,39,1,12,60.0,4,10,0.0,0,3,4,4.110873864173311,-0.21382134546672266,1.4274118396355748,-0.09794538219972089,-0.2220764357981978
3,67,47,1,7,97.0,1,23,0.0,0,4,3,4.584967478670572,0.42350010152798034,1.474252157271447,1.1921153762565826,-0.2220764357981978
1,11,24,1,0,31.0,2,3,0.0,1,4,4,3.4657359027997265,-1.4087990585817909,-1.1488056303374061,-0.7925934829069612,-0.2220764357981978
1,6,26,0,7,30.0,3,1,0.0,1,2,1,3.4339872044851463,-1.249468696833115,-1.383007218516768,-0.9910643688233156,-0.2220764357981978
2,13,23,1,4,31.0,1,5,0.0,1,4,1,3.4657359027997265,-1.4884642394561287,-1.0551249950656614,-0.5941225969906069,-0.2220764357981978
2,2,29,1,3,44.0,2,9,0.0,1,6,4,3.8066624897703196,-1.0104731542101013,-1.5703684890602576,-0.1971808251578981,-0.2220764357981978
1,4,40,0,12,38.0,2,5,0.0,0,1,1,3.6635616461296463,-0.13415616459238477,-1.4766878537885129,-0.5941225969906069,-0.2220764357981978
1,34,63,1,10,23.0,2,0,0.0,1,2,4,3.1780538303479458,1.6981429955173863,-0.0714783247123414,-1.0902998117814928,-0.2220764357981978
1,13,34,1,6,37.0,3,6,0.0,0,4,3,3.6375861597263857,-0.6121472498384121,-1.0551249950656614,-0.49488715403242967,-0.2220764357981978
2,37,40,1,14,26.0,2,0,0.0,0,5,2,3.295836866004329,-0.13415616459238477,0.06904262819527573,-1.0902998117814928,-0.2220764357981978
1,45,30,1,8,38.0,2,5,0.0,0,6,3,3.6635616461296463,-0.9308079733357635,0.44376516928225473,-0.5941225969906069,-0.2220764357981978
2,71,70,0,30,153.0,3,34,1.0,1,1,3,5.0369526024136295,2.2557992616377516,1.6616134278149366,2.2837052487965313,4.502954113099627
1,35,40,0,5,49.0,1,20,0.0,1,1,1,3.912023005428146,-0.13415616459238477,-0.02463800707646903,0.894409047382051,-0.2220764357981978
3,44,41,0,21,51.0,3,7,0.0,0,1,1,3.9512437185814275,-0.054490983718046906,0.39692485164638236,-0.39565171107425245,-0.2220764357981978
3,44,45,1,19,88.0,1,21,0.0,0,2,3,4.48863636973214,0.2641697397793046,0.39692485164638236,0.9936444903402282,-0.2220764357981978
1,26,41,1,20,19.0,1,0,0.0,1,6,1,2.995732273553991,-0.054490983718046906,-0.44620086579932045,-1.0902998117814928,-0.2220764357981978
2,42,46,1,9,31.0,1,12,0.0,1,3,1,3.4657359027997265,0.34383492065364246,0.3032442163746376,0.10052550371663348,-0.2220764357981978
2,41,47,1,6,90.0,2,19,0.0,0,3,1,4.51085950651685,0.42350010152798034,0.25640389873876523,0.7951736044238739,-0.2220764357981978
1,31,24,1,3,14.0,1,0,0.0,0,4,1,2.70805020110221,-1.4087990585817909,-0.21199927761995854,-1.0902998117814928,-0.2220764357981978
3,62,63,0,43,341.0,2,30,0.0,0,1,3,5.834810737062605,1.6981429955173863,1.240050569092085,1.8867634769638226,-0.2220764357981978
1,12,23,1,2,24.0,4,0,0.0,1,8,4,3.2188758248682006,-1.4884642394561287,-1.1019653127015336,-1.0902998117814928,-0.2220764357981978
2,45,49,1,27,81.0,2,7,0.0,1,4,3,4.406719247264253,0.5828304632766561,0.44376516928225473,-0.39565171107425245,-0.2220764357981978
1,47,34,1,4,63.0,2,13,0.0,1,4,1,4.1588830833596715,-0.6121472498384121,0.5374458045539995,0.19976094667481067,-0.2220764357981978
2,23,22,1,1,27.0,1,4,0.0,0,5,3,3.332204510175204,-1.5681294203304665,-0.5867218187069376,-0.693358039948784,-0.2220764357981978
3,39,34,0,4,20.0,5,3,0.0,1,1,4,3.044522437723423,-0.6121472498384121,0.16272326346702048,-0.7925934829069612,-0.2220764357981978
2,19,26,0,2,48.0,3,0,0.0,0,2,3,3.8918202981106265,-1.249468696833115,-0.7740830892504271,-1.0902998117814928,-0.2220764357981978
1,13,54,0,12,121.0,4,23,0.0,0,1,3,4.804021044733257,0.9811563676483455,-1.0551249950656614,1.1921153762565826,-0.2220764357981978
2,5,33,0,6,39.0,3,4,0.0,0,3,4,3.6888794541139363,-0.6918124307127499,-1.4298475361526404,-0.693358039948784,-0.2220764357981978
2,11,19,0,0,21.0,2,0,0.0,0,1,1,3.091042453358316,-1.8071249629534802,-1.1488056303374061,-1.0902998117814928,-0.2220764357981978
3,4,32,0,2,53.0,4,5,0.0,0,1,1,3.9889840465642745,-0.7714776115870878,-1.4766878537885129,-0.5941225969906069,-0.2220764357981978
3,17,42,0,8,58.0,1,23,0.0,0,1,2,4.07753744390572,0.02517419715629097,-0.8677637245221719,1.1921153762565826,-0.2220764357981978
2,7,27,0,3,39.0,3,2,0.0,0,1,1,3.6888794541139363,-1.1698035159587772,-1.3361669008808956,-0.8918289258651384,-0.2220764357981978
1,19,65,0,3,108.0,1,33,0.0,0,3,3,4.6913478822291435,1.857473357266062,-0.7740830892504271,2.1844698058383543,-0.2220764357981978
2,32,34,1,0,38.0,1,10,0.0,0,4,2,3.6635616461296463,-0.6121472498384121,-0.16515895998408617,-0.09794538219972089,-0.2220764357981978
2,53,51,0,31,245.0,4,0,0.0,0,1,2,5.5053315359323625,0.7421608250253319,0.8184877103692338,-1.0902998117814928,-0.2220764357981978
1,51,38,0,19,51.0,1,18,0.0,1,1,3,3.9512437185814275,-0.29348652634106054,0.724807075097489,0.6959381614656966,-0.2220764357981978
1,35,34,0,7,78.0,4,10,0.0,1,1,1,4.3694478524670215,-0.6121472498384121,-0.02463800707646903,-0.09794538219972089,-0.2220764357981978
1,3,31,1,4,23.0,4,4,0.0,0,5,4,3.1780538303479458,-0.8511427924614257,-1.5235281714243851,-0.693358039948784,-0.2220764357981978
1,22,48,0,7,88.0,4,12,0.0,0,1,1,4.48863636973214,0.5031652824023182,-0.63356213634281,0.10052550371663348,-0.2220764357981978
3,17,21,1,0,25.0,2,1,0.0,1,3,3,3.258096538021482,-1.6477946012048044,-0.8677637245221719,-0.9910643688233156,-0.2220764357981978
2,68,39,0,20,73.0,2,16,0.0,1,1,2,4.30406509320417,-0.21382134546672266,1.5210924749073196,0.4974672755493422,-0.2220764357981978
2,27,41,1,7,62.0,4,15,0.0,1,2,3,4.143134726391533,-0.054490983718046906,-0.39936054816344807,0.39823183259116507,-0.2220764357981978
3,68,52,1,8,456.0,3,30,0.0,1,4,3,6.124683390894205,0.8218260058996697,1.5210924749073196,1.8867634769638226,-0.2220764357981978
3,56,42,1,10,24.0,2,5,0.0,0,2,3,3.2188758248682006,0.02517419715629097,0.959008663276851,-0.5941225969906069,-0.2220764357981978
3,11,32,0,8,23.0,2,0,0.0,1,1,1,3.1780538303479458,-0.7714776115870878,-1.1488056303374061,-1.0902998117814928,-0.2220764357981978
3,5,47,0,7,46.0,1,6,0.0,1,1,1,3.8501476017100584,0.42350010152798034,-1.4298475361526404,-0.49488715403242967,-0.2220764357981978
3,16,50,0,5,263.0,2,29,0.0,1,3,3,5.575949103146316,0.6624956441509939,-0.9146040421580443,1.7875280340056454,-0.2220764357981978
2,59,30,0,2,34.0,4,2,0.0,1,1,2,3.5553480614894135,-0.9308079733357635,1.099529616184468,-0.8918289258651384,-0.2220764357981978
1,60,64,0,14,33.0,2,13,1.0,0,1,4,3.5263605246161616,1.7778081763917242,1.1463699338203404,0.19976094667481067,4.502954113099627
3,55,47,0,11,37.0,1,11,0.0,0,1,3,3.6375861597263857,0.42350010152798034,0.9121683456409786,0.0012900607584562936,-0.2220764357981978
1,18,56,0,22,296.0,2,25,0.0,0,1,1,5.6937321388027,1.1404867293970211,-0.8209234068862995,1.390586262172937,-0.2220764357981978
2,16,22,0,0,26.0,3,0,0.0,1,3,2,3.295836866004329,-1.5681294203304665,-0.9146040421580443,-1.0902998117814928,-0.2220764357981978
1,35,57,1,32,47.0,4,12,0.0,0,2,2,3.871201010907891,1.2201519102713592,-0.02463800707646903,0.10052550371663348,-0.2220764357981978
3,31,23,1,1,31.0,3,1,0.0,1,2,4,3.4657359027997265,-1.4884642394561287,-0.21199927761995854,-0.9910643688233156,-0.2220764357981978
2,20,49,1,5,264.0,2,29,0.0,1,2,1,5.579729825986222,0.5828304632766561,-0.7272427716145548,1.7875280340056454,-0.2220764357981978
2,16,27,0,5,41.0,4,2,0.0,1,1,4,3.7376696182833684,-1.1698035159587772,-0.9146040421580443,-0.8918289258651384,-0.2220764357981978
2,69,48,1,27,55.0,2,4,0.0,0,2,3,4.02535169073515,0.5031652824023182,1.5679327925431918,-0.693358039948784,-0.2220764357981978
3,69,66,1,31,49.0,2,15,0.0,0,2,1,3.912023005428146,1.9371385381404,1.5679327925431918,0.39823183259116507,-0.2220764357981978
2,27,24,1,3,26.0,1,7,0.0,1,4,1,3.295836866004329,-1.4087990585817909,-0.39936054816344807,-0.39565171107425245,-0.2220764357981978
3,48,39,0,20,110.0,4,9,0.0,0,1,3,4.709530201312334,-0.21382134546672266,0.5842861221898719,-0.1971808251578981,-0.2220764357981978
1,18,52,1,20,66.0,1,19,0.0,1,2,1,4.204692619390966,0.8218260058996697,-0.8209234068862995,0.7951736044238739,-0.2220764357981978
2,24,40,1,4,39.0,3,5,0.0,1,2,3,3.6888794541139363,-0.13415616459238477,-0.5398815010710653,-0.5941225969906069,-0.2220764357981978
2,17,42,0,6,31.0,2,2,0.0,0,1,4,3.4657359027997265,0.02517419715629097,-0.8677637245221719,-0.8918289258651384,-0.2220764357981978
2,9,24,1,3,26.0,4,1,0.0,1,3,1,3.295836866004329,-1.4087990585817909,-1.2424862656091509,-0.9910643688233156,-0.2220764357981978
2,15,46,0,5,232.0,4,15,0.0,1,2,4,5.4510384535657,0.34383492065364246,-0.9614443597939166,0.39823183259116507,-0.2220764357981978
1,62,37,1,10,43.0,4,1,0.0,1,3,2,3.784189633918261,-0.3731517072153984,1.240050569092085,-0.9910643688233156,-0.2220764357981978
1,9,41,0,12,39.0,4,3,0.0,0,1,1,3.6888794541139363,-0.054490983718046906,-1.2424862656091509,-0.7925934829069612,-0.2220764357981978
2,71,41,1,10,73.0,2,23,0.0,1,2,3,4.30406509320417,-0.054490983718046906,1.6616134278149366,1.1921153762565826,-0.2220764357981978
2,62,59,1,37,74.0,1,20,0.0,0,2,3,4.31748811353631,1.3794822720200348,1.240050569092085,0.894409047382051,-0.2220764357981978
2,20,38,0,19,237.0,4,13,0.0,0,1,4,5.472270673671475,-0.29348652634106054,-0.7272427716145548,0.19976094667481067,-0.2220764357981978
1,19,33,1,11,22.0,1,3,0.0,0,5,3,3.1354942159291497,-0.6918124307127499,-0.7740830892504271,-0.7925934829069612,-0.2220764357981978
2,49,61,1,28,21.0,1,8,0.0,0,2,3,3.091042453358316,1.5388126337687107,0.6311264398257442,-0.2964162681160753,-0.2220764357981978
3,3,64,0,3,9.0,2,6,1.0,0,1,1,2.302585092994046,1.7778081763917242,-1.5235281714243851,-0.49488715403242967,4.502954113099627
1,33,36,0,2,41.0,5,10,0.0,0,1,1,3.7376696182833684,-0.4528168880897363,-0.11831864234821379,-0.09794538219972089,-0.2220764357981978
2,38,44,0,1,50.0,4,7,0.0,1,1,2,3.9318256327243257,0.18450455890496673,0.11588294583114811,-0.39565171107425245,-0.2220764357981978
3,42,48,1,14,27.0,3,5,0.0,1,3,4,3.332204510175204,0.5031652824023182,0.3032442163746376,-0.5941225969906069,-0.2220764357981978
1,11,26,0,2,53.0,3,3,0.0,0,1,4,3.9889840465642745,-1.249468696833115,-1.1488056303374061,-0.7925934829069612,-0.2220764357981978
3,27,28,1,0,58.0,3,0,0.0,0,2,3,4.07753744390572,-1.0901383350844394,-0.39936054816344807,-1.0902998117814928,-0.2220764357981978
3,23,50,0,1,151.0,4,8,0.0,1,1,1,5.0238805208462765,0.6624956441509939,-0.5867218187069376,-0.2964162681160753,-0.2220764357981978
2,4,38,1,13,54.0,2,4,0.0,0,2,3,4.007333185232471,-0.29348652634106054,-1.4766878537885129,-0.693358039948784,-0.2220764357981978
3,36,42,0,5,31.0,1,4,0.0,1,1,1,3.4657359027997265,0.02517419715629097,0.02220231055940335,-0.693358039948784,-0.2220764357981978
2,37,42,0,10,115.0,1,22,0.0,1,1,3,4.7535901911063645,0.02517419715629097,0.06904262819527573,1.0928799332984054,-0.2220764357981978
3,24,58,1,30,24.0,1,5,0.0,0,2,1,3.2188758248682006,1.299817091145697,-0.5398815010710653,-0.5941225969906069,-0.2220764357981978
3,4,24,0,1,17.0,2,2,0.0,0,3,1,2.8903717578961645,-1.4087990585817909,-1.4766878537885129,-0.8918289258651384,-0.2220764357981978
3,54,33,0,5,47.0,2,13,0.0,1,2,3,3.871201010907891,-0.6918124307127499,0.8653280280051062,0.19976094667481067,-0.2220764357981978
3,7,49,0,8,36.0,1,0,0.0,1,1,3,3.6109179126442243,0.5828304632766561,-1.3361669008808956,-1.0902998117814928,-0.2220764357981978
1,10,28,0,9,75.0,4,1,0.0,0,1,4,4.330733340286331,-1.0901383350844394,-1.1956459479732786,-0.9910643688233156,-0.2220764357981978
3,24,35,1,10,41.0,5,6,0.0,1,2,2,3.7376696182833684,-0.5324820689640741,-0.5398815010710653,-0.49488715403242967,-0.2220764357981978
3,12,31,0,8,18.0,4,4,0.0,0,1,1,2.9444389791664403,-0.8511427924614257,-1.1019653127015336,-0.693358039948784,-0.2220764357981978
2,45,54,0,25,171.0,3,33,0.0,1,1,3,5.147494476813453,0.9811563676483455,0.44376516928225473,2.1844698058383543,-0.2220764357981978
3,59,55,1,29,42.0,3,21,0.0,1,2,2,3.7612001156935624,1.0608215485226833,1.099529616184468,0.9936444903402282,-0.2220764357981978
1,3,21,1,1,36.0,3,0,0.0,1,4,1,3.6109179126442243,-1.6477946012048044,-1.5235281714243851,-1.0902998117814928,-0.2220764357981978
3,8,35,0,6,31.0,5,7,0.0,0,1,4,3.4657359027997265,-0.5324820689640741,-1.2893265832450234,-0.39565171107425245,-0.2220764357981978
1,16,59,0,5,207.0,2,37,0.0,1,2,4,5.337538079701318,1.3794822720200348,-0.9146040421580443,2.581411577671063,-0.2220764357981978
3,32,33,0,1,38.0,1,12,0.0,1,1,1,3.6635616461296463,-0.6918124307127499,-0.16515895998408617,0.10052550371663348,-0.2220764357981978
1,8,49,0,14,134.0,4,9,0.0,1,1,4,4.90527477843843,0.5828304632766561,-1.2893265832450234,-0.1971808251578981,-0.2220764357981978
1,9,28,1,8,28.0,3,4,0.0,0,3,2,3.367295829986474,-1.0901383350844394,-1.2424862656091509,-0.693358039948784,-0.2220764357981978
2,12,19,1,0,15.0,2,0,0.0,1,4,2,2.772588722239781,-1.8071249629534802,-1.1019653127015336,-1.0902998117814928,-0.2220764357981978
2,24,43,1,15,48.0,4,4,0.0,0,6,4,3.8918202981106265,0.10483937803062884,-0.5398815010710653,-0.693358039948784,-0.2220764357981978
3,72,75,0,48,14.0,2,6,1.0,1,1,2,2.70805020110221,2.654125166009441,1.708453745450809,-0.49488715403242967,4.502954113099627
3,58,61,0,42,101.0,4,18,0.0,1,1,2,4.624972813284271,1.5388126337687107,1.0526892985485956,0.6959381614656966,-0.2220764357981978
1,70,44,1,24,87.0,2,18,0.0,0,3,3,4.477336814478207,0.18450455890496673,1.6147731101790643,0.6959381614656966,-0.2220764357981978
3,9,25,0,3,27.0,1,4,0.0,1,1,1,3.332204510175204,-1.3291338777074528,-1.2424862656091509,-0.693358039948784,-0.2220764357981978
1,49,25,0,1,27.0,5,0,0.0,1,1,2,3.332204510175204,-1.3291338777074528,0.6311264398257442,-1.0902998117814928,-0.2220764357981978
3,52,54,0,7,59.0,3,22,0.0,0,1,3,4.0943445622221,0.9811563676483455,0.7716473927333615,1.0928799332984054,-0.2220764357981978
1,10,42,1,10,294.0,4,9,0.0,1,6,4,5.68697535633982,0.02517419715629097,-1.1956459479732786,-0.1971808251578981,-0.2220764357981978
1,14,52,1,2,44.0,3,5,0.0,0,2,3,3.8066624897703196,0.8218260058996697,-1.008284677429789,-0.5941225969906069,-0.2220764357981978
1,19,27,1,3,35.0,2,4,0.0,0,6,4,3.58351893845611,-1.1698035159587772,-0.7740830892504271,-0.693358039948784,-0.2220764357981978
3,12,36,1,4,205.0,4,10,0.0,1,4,2,5.327876168789581,-0.4528168880897363,-1.1019653127015336,-0.09794538219972089,-0.2220764357981978
1,65,59,0,27,732.0,3,31,0.0,1,1,2,6.597145701886651,1.3794822720200348,1.3805715219997023,1.9859989199219998,-0.2220764357981978
1,67,40,1,14,59.0,3,11,0.0,0,2,3,4.0943445622221,-0.13415616459238477,1.474252157271447,0.0012900607584562936,-0.2220764357981978
2,29,24,1,3,23.0,1,7,0.0,0,2,3,3.1780538303479458,-1.4087990585817909,-0.3056799128917033,-0.39565171107425245,-0.2220764357981978
3,55,46,0,8,87.0,2,19,0.0,1,1,1,4.477336814478207,0.34383492065364246,0.9121683456409786,0.7951736044238739,-0.2220764357981978
3,71,67,1,25,110.0,1,23,0.0,1,2,3,4.709530201312334,2.016803719014738,1.6616134278149366,1.1921153762565826,-0.2220764357981978
3,5,44,1,2,83.0,3,14,0.0,1,3,3,4.430816798843313,0.18450455890496673,-1.4298475361526404,0.29899638963298786,-0.2220764357981978
3,60,58,0,0,63.0,4,21,0.0,1,3,2,4.1588830833596715,1.299817091145697,1.1463699338203404,0.9936444903402282,-0.2220764357981978
2,10,40,0,6,22.0,3,6,0.0,1,1,1,3.1354942159291497,-0.13415616459238477,-1.1956459479732786,-0.49488715403242967,-0.2220764357981978
3,52,64,0,44,43.0,3,7,0.0,0,1,4,3.784189633918261,1.7778081763917242,0.7716473927333615,-0.39565171107425245,-0.2220764357981978
2,61,43,1,22,35.0,2,11,0.0,0,3,2,3.58351893845611,0.10483937803062884,1.1932102514562128,0.0012900607584562936,-0.2220764357981978
1,61,29,1,5,48.0,2,11,0.0,0,4,2,3.8918202981106265,-1.0104731542101013,1.1932102514562128,0.0012900607584562936,-0.2220764357981978
2,67,47,1,19,69.0,3,12,0.0,0,3,3,4.248495242049359,0.42350010152798034,1.474252157271447,0.10052550371663348,-0.2220764357981978
3,41,42,1,12,26.0,4,5,0.0,0,4,2,3.295836866004329,0.02517419715629097,0.25640389873876523,-0.5941225969906069,-0.2220764357981978
1,30,28,0,1,20.0,1,8,0.0,1,1,1,3.044522437723423,-1.0901383350844394,-0.25883959525583095,-0.2964162681160753,-0.2220764357981978
1,24,46,0,12,43.0,2,6,0.0,0,1,4,3.784189633918261,0.34383492065364246,-0.5398815010710653,-0.49488715403242967,-0.2220764357981978
1,72,75,0,37,33.0,1,44,1.0,1,1,2,3.5263605246161616,2.654125166009441,1.708453745450809,3.2760596783783034,4.502954113099627
2,17,35,0,7,66.0,2,11,0.0,0,1,4,4.204692619390966,-0.5324820689640741,-0.8677637245221719,0.0012900607584562936,-0.2220764357981978
2,65,72,0,46,12.0,2,0,1.0,0,1,3,2.5649493574615367,2.4151296233864272,1.3805715219997023,-1.0902998117814928,4.502954113099627
1,15,30,1,8,90.0,2,11,0.0,0,5,4,4.51085950651685,-0.9308079733357635,-0.9614443597939166,0.0012900607584562936,-0.2220764357981978
1,34,33,0,8,35.0,3,2,0.0,1,1,2,3.58351893845611,-0.6918124307127499,-0.0714783247123414,-0.8918289258651384,-0.2220764357981978
1,26,43,0,23,51.0,5,4,0.0,1,1,2,3.9512437185814275,0.10483937803062884,-0.44620086579932045,-0.693358039948784,-0.2220764357981978
2,36,45,0,22,117.0,3,15,0.0,1,1,2,4.770684624465665,0.2641697397793046,0.02220231055940335,0.39823183259116507,-0.2220764357981978
1,60,48,0,29,100.0,2,26,0.0,1,1,3,4.61512051684126,0.5031652824023182,1.1463699338203404,1.4898217051311142,-0.2220764357981978
1,16,54,0,20,147.0,1,29,0.0,0,4,3,4.997212273764115,0.9811563676483455,-0.9146040421580443,1.7875280340056454,-0.2220764357981978
2,1,33,0,5,53.0,4,6,0.0,1,1,1,3.9889840465642745,-0.6918124307127499,-1.6172088066961299,-0.49488715403242967,-0.2220764357981978
3,56,30,1,9,57.0,5,2,0.0,0,4,2,4.060443010546419,-0.9308079733357635,0.959008663276851,-0.8918289258651384,-0.2220764357981978
2,6,50,0,5,37.0,2,0,0.0,0,1,2,3.6375861597263857,0.6624956441509939,-1.383007218516768,-1.0902998117814928,-0.2220764357981978
2,48,34,0,7,42.0,3,2,0.0,1,1,2,3.7612001156935624,-0.6121472498384121,0.5842861221898719,-0.8918289258651384,-0.2220764357981978
2,34,36,1,17,50.0,1,4,0.0,0,2,3,3.9318256327243257,-0.4528168880897363,-0.0714783247123414,-0.693358039948784,-0.2220764357981978
2,54,42,1,0,55.0,4,2,0.0,0,5,4,4.02535169073515,0.02517419715629097,0.8653280280051062,-0.8918289258651384,-0.2220764357981978
3,38,31,1,2,42.0,2,7,0.0,1,4,4,3.7612001156935624,-0.8511427924614257,0.11588294583114811,-0.39565171107425245,-0.2220764357981978
2,25,55,0,15,37.0,1,7,0.0,1,1,1,3.6375861597263857,1.0608215485226833,-0.4930411834351928,-0.39565171107425245,-0.2220764357981978
1,47,69,1,17,228.0,3,39,0.0,1,4,4,5.43372200355424,2.1761340807634135,0.5374458045539995,2.7798824635874175,-0.2220764357981978
1,72,62,1,35,163.0,5,31,0.0,0,2,4,5.099866427824199,1.6184778146430485,1.708453745450809,1.9859989199219998,-0.2220764357981978
2,6,35,1,6,28.0,4,3,0.0,1,3,4,3.367295829986474,-0.5324820689640741,-1.383007218516768,-0.7925934829069612,-0.2220764357981978
1,30,51,1,9,118.0,5,21,0.0,1,2,1,4.77912349311153,0.7421608250253319,-0.25883959525583095,0.9936444903402282,-0.2220764357981978
1,65,70,1,9,115.0,2,39,1.0,1,2,4,4.7535901911063645,2.2557992616377516,1.3805715219997023,2.7798824635874175,4.502954113099627
1,22,44,1,19,37.0,4,1,0.0,0,2,3,3.6375861597263857,0.18450455890496673,-0.63356213634281,-0.9910643688233156,-0.2220764357981978
1,60,53,0,32,93.0,1,28,0.0,0,1,3,4.543294782270004,0.9014911867740076,1.1463699338203404,1.6882925910474684,-0.2220764357981978
2,19,32,0,12,71.0,4,5,0.0,1,1,4,4.276666119016055,-0.7714776115870878,-0.7740830892504271,-0.5941225969906069,-0.2220764357981978
3,18,25,0,4,26.0,2,7,0.0,1,3,1,3.295836866004329,-1.3291338777074528,-0.8209234068862995,-0.39565171107425245,-0.2220764357981978
1,9,37,1,10,14.0,4,5,0.0,1,6,1,2.70805020110221,-0.3731517072153984,-1.2424862656091509,-0.5941225969906069,-0.2220764357981978
1,1,34,1,6,18.0,1,0,0.0,1,2,1,2.9444389791664403,-0.6121472498384121,-1.6172088066961299,-1.0902998117814928,-0.2220764357981978
3,10,28,1,2,36.0,4,0,0.0,1,3,4,3.6109179126442243,-1.0901383350844394,-1.1956459479732786,-1.0902998117814928,-0.2220764357981978
3,45,34,1,14,43.0,4,0,0.0,0,4,2,3.784189633918261,-0.6121472498384121,0.44376516928225473,-1.0902998117814928,-0.2220764357981978
1,25,28,1,6,41.0,4,4,0.0,1,4,3,3.7376696182833684,-1.0901383350844394,-0.4930411834351928,-0.693358039948784,-0.2220764357981978
3,66,39,0,1,66.0,2,15,0.0,1,1,2,4.204692619390966,-0.21382134546672266,1.4274118396355748,0.39823183259116507,-0.2220764357981978
1,27,67,0,1,33.0,4,19,1.0,1,1,3,3.5263605246161616,2.016803719014738,-0.39936054816344807,0.7951736044238739,4.502954113099627
1,19,41,0,5,53.0,4,6,0.0,0,1,1,3.9889840465642745,-0.054490983718046906,-0.7740830892504271,-0.49488715403242967,-0.2220764357981978
2,17,41,1,9,28.0,4,3,0.0,0,6,1,3.367295829986474,-0.054490983718046906,-0.8677637245221719,-0.7925934829069612,-0.2220764357981978
2,16,36,0,13,58.0,4,4,0.0,0,1,1,4.07753744390572,-0.4528168880897363,-0.9146040421580443,-0.693358039948784,-0.2220764357981978
1,8,42,1,2,129.0,4,17,0.0,1,3,1,4.867534450455582,0.02517419715629097,-1.2893265832450234,0.5967027185075194,-0.2220764357981978
1,3,25,0,0,65.0,4,0,0.0,1,1,4,4.189654742026425,-1.3291338777074528,-1.5235281714243851,-1.0902998117814928,-0.2220764357981978
3,59,57,0,26,311.0,3,36,0.0,1,1,1,5.7430031878094825,1.2201519102713592,1.099529616184468,2.4821761347128857,-0.2220764357981978
2,45,37,0,2,57.0,3,14,0.0,1,1,2,4.060443010546419,-0.3731517072153984,0.44376516928225473,0.29899638963298786,-0.2220764357981978
1,66,62,0,31,47.0,2,4,0.0,1,1,2,3.871201010907891,1.6184778146430485,1.4274118396355748,-0.693358039948784,-0.2220764357981978
3,28,50,1,7,25.0,1,3,0.0,0,2,1,3.258096538021482,0.6624956441509939,-0.3525202305275757,-0.7925934829069612,-0.2220764357981978
1,15,38,1,11,46.0,5,11,0.0,0,3,1,3.8501476017100584,-0.29348652634106054,-0.9614443597939166,0.0012900607584562936,-0.2220764357981978
3,39,34,1,10,51.0,3,13,0.0,1,4,4,3.9512437185814275,-0.6121472498384121,0.16272326346702048,0.19976094667481067,-0.2220764357981978
3,38,33,0,4,19.0,2,5,0.0,1,2,3,2.995732273553991,-0.6918124307127499,0.11588294583114811,-0.5941225969906069,-0.2220764357981978
3,34,29,0,5,26.0,3,4,0.0,1,2,2,3.295836866004329,-1.0104731542101013,-0.0714783247123414,-0.693358039948784,-0.2220764357981978
3,60,57,1,18,72.0,5,30,1.0,0,2,4,4.290459441148391,1.2201519102713592,1.1463699338203404,1.8867634769638226,4.502954113099627
3,72,65,1,33,71.0,1,41,1.0,1,4,3,4.276666119016055,1.857473357266062,1.708453745450809,2.978353349503772,4.502954113099627
1,42,42,1,9,41.0,2,13,0.0,0,8,3,3.7376696182833684,0.02517419715629097,0.3032442163746376,0.19976094667481067,-0.2220764357981978
